Time (s),Cart Position (m),Cart Velocity (m/s),Pole Angle (rad),Pole Angular Velocity (rad/s),Control Input (N),Q0,Q1,Q2,Q3,R
1740039109.7801,2.5000,-0.0150,1.7055,-0.0010,147.5497,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.7901,2.5000,0.0000,1.7055,-0.0010,147.6110,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.8001,2.4999,-0.0191,1.7055,-0.0010,147.5312,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.8101,2.5000,0.0000,1.7055,-0.0010,147.6096,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.8200,2.4998,-0.0580,1.7055,-0.0010,147.3677,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.8301,2.5000,-0.0000,1.7055,-0.0010,147.6081,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.8400,2.4999,-0.0463,1.7055,-0.0010,147.4150,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.8500,2.5000,0.0000,1.7055,-0.0010,147.6058,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.8601,2.4999,-0.0535,1.7054,-0.0010,147.3829,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.8701,2.5000,0.1811,1.7054,-0.0010,148.3542,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.8800,2.4998,-0.0770,1.7054,-0.0010,147.2819,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.8901,2.5000,-0.0000,1.7054,-0.0010,147.5989,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.9000,2.4997,-0.0920,1.7054,-0.0010,147.2157,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.9100,2.5000,-0.0000,1.7053,-0.0010,147.5962,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.9200,2.4997,-0.0885,1.7053,-0.0010,147.2277,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.9317,2.5000,-0.0000,1.7053,-0.0010,147.5938,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.9400,2.4998,-0.0650,1.7053,-0.0010,147.3227,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.9500,2.5000,0.0000,1.7053,-0.0010,147.5916,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.9601,2.4998,-0.0548,1.7053,-0.0010,147.3629,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.9701,2.5000,0.0000,1.7053,-0.0010,147.5895,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.9801,2.4999,-0.0159,1.7052,-0.0010,147.5228,1.8641,0.0419,4.1943,0.0419,0.1139
1740039109.9901,2.5000,0.0000,1.7052,-0.0010,147.5880,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.0002,2.5000,-0.0089,1.7052,-0.0010,147.5502,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.0101,2.5000,0.0000,1.7052,-0.0010,147.5863,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.0201,2.4999,-0.0248,1.7052,-0.0010,147.4825,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.0301,2.5000,0.0000,1.7052,-0.0010,147.5846,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.0401,2.4999,-0.0152,1.7052,-0.0010,147.5207,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.0500,2.5000,0.0000,1.7052,-0.0010,147.5830,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.0600,2.5000,-0.0002,1.7052,-0.0010,147.5815,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.0700,2.5000,0.0000,1.7052,-0.0010,147.5814,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.0800,2.5000,-0.0041,1.7051,-0.0010,147.5636,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.0900,2.5000,0.0000,1.7051,-0.0010,147.5797,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.1000,2.5000,-0.0002,1.7051,-0.0010,147.5784,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.1100,2.5000,0.0000,1.7051,-0.0010,147.5781,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.1201,2.5000,-0.0002,1.7051,-0.0010,147.5766,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.1301,2.5000,0.0000,1.7051,-0.0010,147.5768,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.1401,2.5000,-0.0002,1.7051,-0.0010,147.5753,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.1501,2.5000,0.0000,1.7051,-0.0010,147.5752,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.1601,2.5000,-0.0000,1.7051,-0.0010,147.5744,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.1705,2.5000,0.0000,1.7051,-0.0010,147.5737,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.1801,2.5000,0.0000,1.7050,-0.0010,147.5729,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.1901,2.5000,0.0000,1.7050,-0.0010,147.5721,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.2000,2.5000,-0.0000,1.7050,-0.0010,147.5713,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.2100,2.5000,0.0000,1.7050,-0.0010,147.5705,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.2200,2.5000,-0.0000,1.7050,-0.0010,147.5697,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.2301,2.5000,0.0000,1.7050,-0.0010,147.5689,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.2400,2.5000,-0.0000,1.7050,-0.0010,147.5681,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.2500,2.5000,0.0000,1.7050,-0.0010,147.5673,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.2600,2.5000,0.0000,1.7050,-0.0010,147.5664,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.2700,2.5000,0.0000,1.7050,-0.0010,147.5656,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.2800,2.5000,-0.0000,1.7049,-0.0010,147.5648,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.2900,2.5000,0.0000,1.7049,-0.0010,147.5640,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.3000,2.5000,-0.0000,1.7049,-0.0010,147.5632,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.3101,2.5000,0.0000,1.7049,-0.0010,147.5624,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.3201,2.5000,0.0000,1.7049,-0.0010,147.5615,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.3300,2.5000,0.0000,1.7049,-0.0010,147.5608,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.3401,2.5000,-0.0000,1.7049,-0.0010,147.5603,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.3501,2.5000,0.0000,1.7049,-0.0010,147.5593,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.3601,2.5000,0.0000,1.7049,-0.0010,147.5585,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.3708,2.5000,0.0000,1.7049,-0.0010,147.5583,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.3800,2.5000,-0.0000,1.7049,-0.0010,147.5572,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.3900,2.5000,0.0000,1.7048,-0.0010,147.5564,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.4000,2.5000,0.0000,1.7048,-0.0010,147.5556,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.4100,2.5000,0.0000,1.7048,-0.0010,147.5548,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.4200,2.5000,-0.0002,1.7048,-0.0010,147.5533,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.4300,2.5000,0.0000,1.7048,-0.0010,147.5531,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.4400,2.5000,-0.0140,1.7048,-0.0010,147.4943,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.4500,2.5000,0.0000,1.7048,-0.0010,147.5515,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.4603,2.4999,-0.0445,1.7048,-0.0010,147.3658,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.4700,2.5000,0.0000,1.7048,-0.0010,147.5496,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.4800,2.4997,-0.0720,1.7047,-0.0010,147.2496,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.4900,2.5000,-0.0000,1.7047,-0.0010,147.5477,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.5000,2.4997,-0.0847,1.7047,-0.0010,147.1949,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.5100,2.5000,-0.0000,1.7047,-0.0010,147.5455,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.5200,2.4996,-0.1004,1.7047,-0.0010,147.1275,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.5301,2.5000,-0.0000,1.7047,-0.0010,147.5422,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.5401,2.4995,-0.1291,1.7047,-0.0010,147.0049,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.5501,2.5000,-0.0000,1.7046,-0.0010,147.5371,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.5600,2.4997,-0.0940,1.7046,-0.0010,147.1460,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.5701,2.5000,-0.0000,1.7046,-0.0010,147.5348,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.5800,2.4997,-0.1079,1.7046,-0.0010,147.0861,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.5900,2.5000,-0.0000,1.7045,-0.0010,147.5316,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.6000,2.4997,-0.0932,1.7045,-0.0010,147.1438,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.6100,2.5000,-0.0000,1.7045,-0.0010,147.5291,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.6201,2.4999,-0.0480,1.7045,-0.0010,147.3290,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.6300,2.5000,0.0000,1.7045,-0.0010,147.5270,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.6400,2.4999,-0.0431,1.7045,-0.0010,147.3472,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.6500,2.5000,0.0000,1.7045,-0.0010,147.5252,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.6603,2.5000,-0.0155,1.7044,-0.0010,147.4600,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.6700,2.5000,0.0000,1.7044,-0.0010,147.5236,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.6800,2.5000,-0.0002,1.7044,-0.0010,147.5221,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.6900,2.5000,0.0000,1.7044,-0.0010,147.5220,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.7000,2.5000,0.0000,1.7044,-0.0010,147.5212,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.7100,2.5000,0.0000,1.7044,-0.0010,147.5203,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.7200,2.5000,0.0000,1.7044,-0.0010,147.5195,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.7300,2.5000,0.0000,1.7044,-0.0010,147.5187,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.7400,2.5000,0.0000,1.7044,-0.0010,147.5179,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.7500,2.5000,0.0000,1.7044,-0.0010,147.5171,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.7600,2.5000,0.0000,1.7043,-0.0010,147.5163,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.7701,2.5000,0.0000,1.7043,-0.0010,147.5157,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.7801,2.5000,-0.0000,1.7043,-0.0010,147.5149,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.7900,2.5000,0.0000,1.7043,-0.0010,147.5141,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.8000,2.5000,0.0000,1.7043,-0.0010,147.5133,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.8100,2.5000,0.0000,1.7043,-0.0010,147.5125,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.8200,2.5000,-0.0000,1.7043,-0.0010,147.5117,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.8300,2.5000,0.0000,1.7043,-0.0010,147.5109,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.8400,2.5000,-0.0000,1.7043,-0.0010,147.5101,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.8501,2.5000,0.0000,1.7043,-0.0010,147.5093,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.8601,2.5000,-0.0000,1.7042,-0.0010,147.5085,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.8700,2.5000,0.0000,1.7042,-0.0010,147.5077,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.8801,2.5000,0.0000,1.7042,-0.0010,147.5069,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.8901,2.5000,0.0000,1.7042,-0.0010,147.5061,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.9000,2.5000,0.0000,1.7042,-0.0010,147.5053,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.9100,2.5000,0.0000,1.7042,-0.0010,147.5044,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.9200,2.5000,-0.0002,1.7042,-0.0010,147.5030,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.9300,2.5000,0.0000,1.7042,-0.0010,147.5028,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.9400,2.4999,-0.0148,1.7042,-0.0010,147.4404,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.9500,2.5000,0.0000,1.7042,-0.0010,147.5012,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.9600,2.5000,-0.0119,1.7041,-0.0010,147.4509,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.9700,2.5000,0.0000,1.7041,-0.0010,147.4996,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.9801,2.4998,-0.0514,1.7041,-0.0010,147.2852,1.8641,0.0419,4.1943,0.0419,0.1139
1740039110.9900,2.5000,-0.0000,1.7041,-0.0010,147.4979,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.0001,2.5000,0.0000,1.7041,-0.0010,147.4975,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.0101,2.5000,0.0000,1.7041,-0.0010,147.4967,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.0200,2.4998,-0.0647,1.7041,-0.0010,147.2272,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.0300,2.5000,-0.0000,1.7041,-0.0010,147.4941,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.0400,2.4998,-0.0707,1.7041,-0.0010,147.1997,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.0500,2.5000,-0.0000,1.7040,-0.0010,147.4915,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.0600,2.4998,-0.0653,1.7040,-0.0010,147.2191,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.0703,2.5000,-0.0000,1.7040,-0.0010,147.4892,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.0801,2.4998,-0.0489,1.7040,-0.0010,147.2851,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.0901,2.5000,-0.0000,1.7040,-0.0010,147.4875,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.1000,2.4999,-0.0214,1.7040,-0.0010,147.3981,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.1101,2.5000,0.0000,1.7040,-0.0010,147.4859,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.1201,2.4999,-0.0214,1.7040,-0.0010,147.3963,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.1303,2.5000,0.0000,1.7039,-0.0010,147.4844,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.1401,2.5000,-0.0077,1.7039,-0.0010,147.4519,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.1501,2.5000,0.0000,1.7039,-0.0010,147.4831,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.1601,2.5000,-0.0014,1.7039,-0.0010,147.4764,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.1701,2.5000,0.0000,1.7039,-0.0010,147.4815,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.1801,2.5000,-0.0054,1.7039,-0.0010,147.4581,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.1901,2.5000,0.0000,1.7039,-0.0010,147.4799,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.2001,2.5000,-0.0002,1.7039,-0.0010,147.4783,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.2100,2.5000,0.0000,1.7039,-0.0010,147.4782,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.2200,2.5000,-0.0002,1.7039,-0.0010,147.4767,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.2300,2.5000,0.0000,1.7039,-0.0010,147.4765,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.2400,2.5000,-0.0002,1.7038,-0.0010,147.4751,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.2500,2.5000,0.0000,1.7038,-0.0010,147.4749,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.2601,2.5000,-0.0002,1.7038,-0.0010,147.4734,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.2700,2.5000,0.0000,1.7038,-0.0010,147.4733,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.2801,2.5000,0.0000,1.7038,-0.0010,147.4725,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.2900,2.5000,0.0000,1.7038,-0.0010,147.4716,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.3000,2.5000,-0.0002,1.7038,-0.0010,147.4702,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.3100,2.5000,0.0000,1.7038,-0.0010,147.4700,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.3200,2.5000,-0.0002,1.7038,-0.0010,147.4686,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.3300,2.5000,0.0000,1.7038,-0.0010,147.4684,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.3401,2.5000,-0.0002,1.7037,-0.0010,147.4669,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.3501,2.5000,0.0000,1.7037,-0.0010,147.4667,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.3601,2.5000,-0.0002,1.7037,-0.0010,147.4653,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.3701,2.5000,0.0000,1.7037,-0.0010,147.4651,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.3803,2.5000,-0.0002,1.7037,-0.0010,147.4637,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.3900,2.5000,0.0000,1.7037,-0.0010,147.4635,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.4000,2.5000,0.0000,1.7037,-0.0010,147.4627,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.4100,2.5000,0.0000,1.7037,-0.0010,147.4619,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.4200,2.5000,0.0000,1.7037,-0.0010,147.4610,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.4301,2.5000,0.0000,1.7036,-0.0010,147.4602,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.4401,2.5000,-0.0000,1.7036,-0.0010,147.4595,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.4500,2.5000,0.0000,1.7036,-0.0010,147.4587,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.4600,2.5000,-0.0000,1.7036,-0.0010,147.4579,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.4700,2.5000,0.0000,1.7036,-0.0010,147.4570,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.4800,2.5000,0.0000,1.7036,-0.0010,147.4562,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.4900,2.5000,0.0000,1.7036,-0.0010,147.4554,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.5000,2.5000,0.0000,1.7036,-0.0010,147.4546,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.5100,2.5000,0.0000,1.7036,-0.0010,147.4538,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.5200,2.5000,0.0000,1.7036,-0.0010,147.4530,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.5300,2.5000,0.0000,1.7035,-0.0010,147.4522,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.5400,2.5000,-0.0000,1.7035,-0.0010,147.4513,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.5500,2.5000,0.0000,1.7035,-0.0010,147.4505,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.5600,2.5000,-0.0000,1.7035,-0.0010,147.4497,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.5700,2.5000,0.0000,1.7035,-0.0010,147.4489,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.5800,2.5000,0.0000,1.7035,-0.0010,147.4481,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.5900,2.5000,0.0000,1.7035,-0.0010,147.4473,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.6000,2.5000,-0.0000,1.7035,-0.0010,147.4464,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.6100,2.5000,0.0000,1.7035,-0.0010,147.4456,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.6200,2.5000,-0.0000,1.7035,-0.0010,147.4448,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.6300,2.5000,0.0000,1.7034,-0.0010,147.4440,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.6400,2.5000,-0.0082,1.7034,-0.0010,147.4093,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.6500,2.5000,0.0000,1.7034,-0.0010,147.4424,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.6600,2.5000,-0.0118,1.7034,-0.0010,147.3925,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.6700,2.5000,0.0000,1.7034,-0.0010,147.4407,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.6800,2.4999,-0.0416,1.7034,-0.0010,147.2670,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.6900,2.5000,-0.0000,1.7034,-0.0010,147.4391,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.7000,2.4998,-0.0688,1.7034,-0.0010,147.1525,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.7100,2.5000,-0.0000,1.7034,-0.0010,147.4370,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.7200,2.4998,-0.0628,1.7034,-0.0010,147.1754,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.7300,2.5000,-0.0000,1.7033,-0.0010,147.4354,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.7400,2.4997,-0.0737,1.7033,-0.0010,147.1284,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.7500,2.5000,-0.0000,1.7033,-0.0010,147.4337,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.7600,2.4997,-0.0877,1.7033,-0.0010,147.0686,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.7700,2.5000,-0.0000,1.7033,-0.0010,147.4311,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.7800,2.4998,-0.0678,1.7033,-0.0010,147.1487,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.7900,2.5000,-0.0000,1.7033,-0.0010,147.4289,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.8000,2.4998,-0.0708,1.7033,-0.0010,147.1339,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.8100,2.5000,-0.0000,1.7032,-0.0010,147.4270,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.8201,2.4998,-0.0622,1.7032,-0.0010,147.1680,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.8300,2.5000,-0.0000,1.7032,-0.0010,147.4252,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.8400,2.4999,-0.0295,1.7032,-0.0010,147.3018,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.8500,2.5000,-0.0000,1.7032,-0.0010,147.4235,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.8600,2.4999,-0.0176,1.7032,-0.0010,147.3498,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.8700,2.5000,0.0000,1.7032,-0.0010,147.4220,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.8800,2.5000,-0.0002,1.7032,-0.0010,147.4205,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.8900,2.5000,0.0000,1.7032,-0.0010,147.4204,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.9000,2.5000,0.0000,1.7031,-0.0010,147.4195,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.9100,2.5000,0.0000,1.7031,-0.0010,147.4187,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.9201,2.5000,0.0000,1.7031,-0.0010,147.4179,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.9301,2.5000,0.0000,1.7031,-0.0010,147.4172,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.9401,2.5000,-0.0000,1.7031,-0.0010,147.4164,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.9500,2.5000,0.0000,1.7031,-0.0010,147.4156,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.9600,2.5000,0.0000,1.7031,-0.0010,147.4147,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.9700,2.5000,0.0000,1.7031,-0.0010,147.4139,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.9801,2.5000,0.0000,1.7031,-0.0010,147.4131,1.8641,0.0419,4.1943,0.0419,0.1139
1740039111.9900,2.5000,0.0000,1.7031,-0.0010,147.4124,1.8641,0.0419,4.1943,0.0419,0.1139
1740039112.0000,2.5000,-0.0000,1.7030,-0.0010,147.4116,1.8641,0.0419,4.1943,0.0419,0.1139
1740039112.0100,2.5000,0.0000,1.7030,-0.0010,147.4107,1.8641,0.0419,4.1943,0.0419,0.1139
1740039112.0200,2.5000,-0.0000,1.7030,-0.0010,147.4099,1.8641,0.0419,4.1943,0.0419,0.1139
1740039112.0300,2.5000,0.0000,1.7030,-0.0010,147.4091,1.8641,0.0419,4.1943,0.0419,0.1139
1740039112.0400,2.5000,-0.0000,1.7030,-0.0010,147.4083,1.8641,0.0419,4.1943,0.0419,0.1139
1740039112.0500,2.5000,0.0000,1.7030,-0.0010,147.4075,1.8641,0.0419,4.1943,0.0419,0.1139
1740039112.0600,2.5000,-0.0000,1.7030,-0.0010,147.4067,1.8641,0.0419,4.1943,0.0419,0.1139
1740039112.0701,2.5000,0.0000,1.7030,-0.0010,147.4058,1.8641,0.0419,4.1943,0.0419,0.1139
1740039112.0800,2.5000,-0.0000,1.7030,-0.0010,147.4050,1.8641,0.0419,4.1943,0.0419,0.1139
1740039112.0900,2.5000,0.0000,1.7030,-0.0010,147.4042,1.8641,0.0419,4.1943,0.0419,0.1139
1740039112.1000,2.5000,-0.0000,1.7029,-0.0010,147.4034,1.8641,0.0419,4.1943,0.0419,0.1139
1740039112.1101,2.5000,0.0000,1.7029,-0.0010,147.4026,1.8641,0.0419,4.1943,0.0419,0.1139
